"Family.Porphyromonadaceae.0001","Family.Porphyromonadaceae.0002","Family.Porphyromonadaceae.0003","Bacteroides.0001","Alistipes.0001","Family.Porphyromonadaceae.0004","Barnesiella.0001","Family.Porphyromonadaceae.0005","Lactobacillus.0001","Family.Lachnospiraceae.0001","Family.Porphyromonadaceae.0006","Family.Lachnospiraceae.0002","Kingdom.Bacteria.0001","Family.Porphyromonadaceae.0007","Family.Lachnospiraceae.0003","Family.Lachnospiraceae.0004","Oscillibacter.0001","Family.Lachnospiraceae.0005","Family.Porphyromonadaceae.0008","Family.Lachnospiraceae.0006","Lactobacillus.0002","Clostridium_XlVa.0001","Family.Porphyromonadaceae.0009","Family.Lachnospiraceae.0007","Family.Lachnospiraceae.0008","Family.Lachnospiraceae.0009","Lactobacillus.0003","Oscillibacter.0002","Family.Ruminococcaceae.0001","Family.Lachnospiraceae.0010","Family.Lachnospiraceae.0011","Family.Lachnospiraceae.0012","Family.Ruminococcaceae.0002","Family.Lachnospiraceae.0013","Family.Lachnospiraceae.0014","Family.Lachnospiraceae.0015","Family.Ruminococcaceae.0003","Family.Lachnospiraceae.0016","Family.Lachnospiraceae.0017","Anaeroplasma.0001","Family.Lachnospiraceae.0018","Family.Lachnospiraceae.0019","Kingdom.Bacteria.0002","Family.Lachnospiraceae.0020","Kingdom.Bacteria.0003","Family.Ruminococcaceae.0004","Eubacterium.0001","Family.Lachnospiraceae.0021","Family.Lachnospiraceae.0022","Family.Lachnospiraceae.0023","Family.Lachnospiraceae.0024","Family.Lachnospiraceae.0025","Clostridium_IV.0001","Family.Lachnospiraceae.0026","Family.Lachnospiraceae.0027","Turicibacter.0001","Family.Lachnospiraceae.0028","Family.Lachnospiraceae.0029","Family.Ruminococcaceae.0005","Kingdom.Bacteria.0004","Family.Lachnospiraceae.0030","Family.Lachnospiraceae.0031","Family.Porphyromonadaceae.0010","Johnsonella.0001","Family.Lachnospiraceae.0032","Clostridium_sensu_stricto.0001","Family.Lachnospiraceae.0033","Family.Ruminococcaceae.0006","Family.Ruminococcaceae.0007","TM7_genus_incertae_sedis.0001","Family.Lachnospiraceae.0034","Clostridium_XlVa.0002","Family.Lachnospiraceae.0035","Family.Lachnospiraceae.0036","Family.Lachnospiraceae.0037","Roseburia.0001","Family.Porphyromonadaceae.0011","Family.Lachnospiraceae.0038","Family.Lachnospiraceae.0039","Family.Lachnospiraceae.0040","Family.Lachnospiraceae.0041","Family.Lachnospiraceae.0042","Family.Lachnospiraceae.0043","Family.Lachnospiraceae.0044","Clostridium_XlVb.0001","Order.Clostridiales.0001","Order.Clostridiales.0002","Family.Ruminococcaceae.0008","Family.Lachnospiraceae.0045","Family.Lachnospiraceae.0046","Order.Clostridiales.0003","Family.Lachnospiraceae.0047","Kingdom.Bacteria.0005","Clostridium_XlVb.0002","Class.Clostridia.0001","Pseudomonas.0001","Family.Lachnospiraceae.0048","Family.Ruminococcaceae.0009","Family.Lachnospiraceae.0049","Family.Lachnospiraceae.0050","Family.Lachnospiraceae.0051","Bifidobacterium.0001","Family.Lachnospiraceae.0052","Order.Clostridiales.0004","Butyricicoccus.0001","Family.Lachnospiraceae.0053","Family.Lachnospiraceae.0054","Family.Ruminococcaceae.0010","Family.Ruminococcaceae.0011","Family.Lachnospiraceae.0055","Family.Lachnospiraceae.0056","Order.Clostridiales.0005","Family.Lachnospiraceae.0057","Family.Lachnospiraceae.0058","Family.Lachnospiraceae.0059","Enterorhabdus.0001","Family.Lachnospiraceae.0060","Family.Lachnospiraceae.0061","Family.Lachnospiraceae.0062","Escherichia_Shigella.0001","Streptococcus.0001","Family.Lachnospiraceae.0063","Family.Lachnospiraceae.0064","Family.Ruminococcaceae.0012","Family.Lachnospiraceae.0065","Family.Lachnospiraceae.0066","Oscillibacter.0003","Family.Ruminococcaceae.0013","Family.Ruminococcaceae.0014","Roseburia.0002","Phylum.Firmicutes.0001","Akkermansia.0001","Order.Clostridiales.0006","Family.Lachnospiraceae.0067","Family.Ruminococcaceae.0015","Order.Clostridiales.0007","Family.Ruminococcaceae.0016","Phylum.Firmicutes.0002","Family.Lachnospiraceae.0068","Dorea.0001","Family.Lachnospiraceae.0069","Family.Lachnospiraceae.0070","Clostridium_IV.0002","Oscillibacter.0004","Family.Porphyromonadaceae.0012","Family.Lachnospiraceae.0071","Family.Ruminococcaceae.0017","Family.Lachnospiraceae.0072","Family.Lachnospiraceae.0073","Family.Lachnospiraceae.0074","Order.Clostridiales.0008","Family.Coriobacteriaceae.0001","Family.Lachnospiraceae.0075","Family.Ruminococcaceae.0018","Order.Clostridiales.0009","Oscillibacter.0005","Family.Lachnospiraceae.0076","Order.Clostridiales.0010","Family.Ruminococcaceae.0019","Family.Lachnospiraceae.0077","Family.Ruminococcaceae.0020","Order.Clostridiales.0011","Family.Ruminococcaceae.0021","Order.Clostridiales.0012","Family.Lachnospiraceae.0078","Family.Lachnospiraceae.0079","Kingdom.Bacteria.0006","Clostridium_XlVb.0003","Family.Lachnospiraceae.0080","Family.Ruminococcaceae.0022","Family.Erysipelotrichaceae.0001","Family.Lachnospiraceae.0081","TM7_genus_incertae_sedis.0002","Anaerotruncus.0001","Streptococcus.0002","Pseudoflavonifractor.0001","Family.Lachnospiraceae.0082","Family.Lachnospiraceae.0083","Family.Lachnospiraceae.0084","Family.Lachnospiraceae.0085","Order.Clostridiales.0013","Class.Clostridia.0002","Family.Lachnospiraceae.0086","Order.Clostridiales.0014","Family.Lachnospiraceae.0087","Order.Clostridiales.0015","Family.Lachnospiraceae.0088","Family.Lachnospiraceae.0089","Family.Porphyromonadaceae.0013","Family.Lachnospiraceae.0090","Order.Clostridiales.0016","Kingdom.Bacteria.0007","Order.Clostridiales.0017","Family.Lachnospiraceae.0091","Phylum.Firmicutes.0003","Family.Ruminococcaceae.0023","Family.Ruminococcaceae.0024","Family.Lachnospiraceae.0092","Clostridium_XlVb.0004","Class.Clostridia.0003","Order.Clostridiales.0018","Family.Lachnospiraceae.0093","Order.Clostridiales.0019","Family.Lachnospiraceae.0094","Family.Lachnospiraceae.0095","TM7_genus_incertae_sedis.0003","Family.Coriobacteriaceae.0002","Lachnospiracea_incertae_sedis.0001","Phylum.Firmicutes.0004","Order.Clostridiales.0020","Family.Lachnospiraceae.0096","Escherichia_Shigella.0002","Family.Ruminococcaceae.0025","Family.Lachnospiraceae.0097","Phylum.Bacteroidetes.0001","Order.Clostridiales.0021","Family.Coriobacteriaceae.0003","Family.Porphyromonadaceae.0014","Family.Lachnospiraceae.0098","Family.Lachnospiraceae.0099","Anaeroplasma.0002","Phylum.Firmicutes.0005","Family.Porphyromonadaceae.0015","Family.Lachnospiraceae.0100","Family.Lachnospiraceae.0101","Family.Lachnospiraceae.0102","Order.Bacteroidales.0001","Family.Porphyromonadaceae.0016","Family.Lachnospiraceae.0103","Atopostipes.0001","Pseudomonas.0002","Family.Pseudomonadaceae.0001","Family.Lachnospiraceae.0104","Order.Bacillales.0001","Phylum.Bacteroidetes.0002","Family.Porphyromonadaceae.0017","Family.Porphyromonadaceae.0018","Family.Porphyromonadaceae.0019","Family.Porphyromonadaceae.0020","Family.Porphyromonadaceae.0021","Family.Porphyromonadaceae.0022","Family.Porphyromonadaceae.0023","Family.Porphyromonadaceae.0024","Family.Porphyromonadaceae.0025","Family.Porphyromonadaceae.0026","Family.Porphyromonadaceae.0027","Family.Porphyromonadaceae.0028","Family.Porphyromonadaceae.0029","Family.Porphyromonadaceae.0030","TM7_genus_incertae_sedis.0004","Phylum.Firmicutes.0006","Family.Lachnospiraceae.0105","Phylum.Firmicutes.0007","Phylum.Firmicutes.0008","Clostridium_XlVa.0003","Family.Lachnospiraceae.0106","Family.Lachnospiraceae.0107","Aeromonas.0001","Family.Coriobacteriaceae.0004","Order.Clostridiales.0022","TM7_genus_incertae_sedis.0005","Order.Clostridiales.0023","TM7_genus_incertae_sedis.0006","Family.Lachnospiraceae.0108","Order.Clostridiales.0024","Stenotrophomonas.0001","TM7_genus_incertae_sedis.0007","Kingdom.Bacteria.0008","Family.Lachnospiraceae.0109","Family.Lachnospiraceae.0110","Lishizhenia.0001","Phylum.Bacteroidetes.0003","Family.Porphyromonadaceae.0031","Phylum.Bacteroidetes.0004","Staphylococcus.0001","Weissella.0001","Family.Lachnospiraceae.0111","Oscillibacter.0006","Family.Lachnospiraceae.0112","Family.Ruminococcaceae.0026","Order.Clostridiales.0025","Family.Lachnospiraceae.0113","Family.Lachnospiraceae.0114","Family.Ruminococcaceae.0027","Family.Ruminococcaceae.0028","Family.Lachnospiraceae.0115","Order.Clostridiales.0026","Family.Lachnospiraceae.0116","Family.Ruminococcaceae.0029","Family.Lachnospiraceae.0117","Family.Lachnospiraceae.0118","Family.Lachnospiraceae.0119","Family.Lachnospiraceae.0120","Family.Lachnospiraceae.0121","Family.Lachnospiraceae.0122","Family.Lachnospiraceae.0123","Family.Lachnospiraceae.0124","Family.Lachnospiraceae.0125","Order.Clostridiales.0027","Family.Lachnospiraceae.0126","Family.Clostridiaceae_1.0001","Family.Lachnospiraceae.0127","Family.Lachnospiraceae.0128","Family.Lachnospiraceae.0129","Anaerofustis.0001","Family.Lachnospiraceae.0130","Family.Porphyromonadaceae.0032","Family.Porphyromonadaceae.0033","Family.Porphyromonadaceae.0034","Family.Porphyromonadaceae.0035","Family.Lachnospiraceae.0131","Family.Porphyromonadaceae.0036","Family.Porphyromonadaceae.0037","Family.Porphyromonadaceae.0038","Order.Bacteroidales.0002","Family.Porphyromonadaceae.0039","Family.Porphyromonadaceae.0040","Family.Porphyromonadaceae.0041","Family.Porphyromonadaceae.0042","Family.Ruminococcaceae.0030","Order.Bacteroidales.0003","Order.Clostridiales.0028","Family.Lachnospiraceae.0132","Order.Clostridiales.0029","Family.Ruminococcaceae.0031","Family.Lachnospiraceae.0133","Family.Lachnospiraceae.0134","Family.Lachnospiraceae.0135","Family.Lachnospiraceae.0136","Clostridium_IV.0003","Family.Lachnospiraceae.0137","Order.Clostridiales.0030","Class.Clostridia.0004","Family.Lachnospiraceae.0138"
"Family.Ruminococcaceae.0008",0,-0.813459634780884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855076372623444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864853501319885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.900668263435364,0,0.866909682750702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826057314872742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876559138298035,0,0,0.838261723518372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Lachnospiraceae.0045",0,0,0,0,0,0,0,0,0,0,0.883020520210266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861357748508453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.828277885913849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.815417468547821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Lachnospiraceae.0046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.838128447532654,0,0,0,0,0,0,0,0,0,0.834481537342072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811860501766205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Order.Clostridiales.0003",0,-0.880522191524506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.812603116035461,0,0,0,0,0,0.854421854019165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829416692256927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885831713676453,0,0,0,0,0,0,0,0,0,0,0,0,0.816837847232819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Lachnospiraceae.0047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817799627780914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kingdom.Bacteria.0005",0,0,0,0,0,0,0,0,0,0,0,0,0,0.824792385101318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841934621334076,0,0,0,0,0,0,0,0,0,0,0.829098105430603,0,0,0,0,0,0,0,0,0,0.844011187553406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840185582637787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821504473686218,0,0,0,0,0,0,0,0,0,0,0.819179832935333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846724569797516,0,0,0,0,0,0,0,0,0,0,0,0,0.907859146595001,0.809804618358612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842944264411926,0,0.842944264411926,0,0,0,0,0,0,0,0,0.842944264411926,0,0,0,0,0,0,0,0,0,0,0.842944264411926,0,0,0,0,0.842944264411926,0.842944264411926,0.842944264411926,0.842944264411926,0.842944264411926,0,0,0,0,0,0,0,0.842944264411926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842944264411926,0,0,0,0,0.842944264411926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842944264411926,0,0.842944264411926,0,0
"Clostridium_XlVb.0002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.821940779685974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835568010807037,0,0,0,0,0,0,0,-0.804327547550201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Class.Clostridia.0001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801626026630402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838128447532654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890521883964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas.0001",0,-0.798723638057709,0,0,0,0,0,-0.797728896141052,0,0,-0.935034990310669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815875828266144,0,0.830617547035217,0,0,0,0,0,0,0,0,0,0,0,0,0.800516903400421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847550630569458,0,0,0,0,0,0,0,0,0.900668263435364,-0.815417468547821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841336607933044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844548881053925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Lachnospiraceae.0048",0,0,0,0,0,0,-0.842748463153839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820299923419952,0,0,0.829250454902649,0,0,0,0.820025384426117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Ruminococcaceae.0009",0,-0.829890370368958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81768125295639,0,0,0,0,0,0,0,0,0.858681559562683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808200180530548,0,0,0,0,0,0,0.856240808963776,0,0.866909682750702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831984162330627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Lachnospiraceae.0049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893455266952515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.800207912921906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889740943908691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803684651851654,0,0.85487824678421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879291772842407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879291772842407,0,0,0,0,0,0,0,0.879291772842407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879291772842407,0,0,0,0,0,0,0,0,0,0,0,0
